timestamp,time,id,channel,temperature,humidity,strike_count,storm_dist,active,rfi,ussb1,battery,exception,raw_msg,Console (Miles)
1536264713666,2018-09-06 20:11:53,14052,B,72.8,72,18,12,1,0,0,OK,0,b6e46f48d1b4120cf4,
1536264721494,2018-09-06 20:12:01,14052,B,72.7,72,18,12,1,0,0,OK,0,b6e46f48d133120c73,
1536264737345,2018-09-06 20:12:17,14052,B,72.7,72,18,12,1,0,0,OK,0,b6e46f48d133120c73,
1536264745613,2018-09-06 20:12:25,14052,B,72.7,71,18,12,1,0,0,OK,0,b6e46f47d133120c72,
1536264753518,2018-09-06 20:12:33,14052,B,72.7,71,18,12,1,0,0,OK,0,b6e46f47d133120c72,
1536264762427,2018-09-06 20:12:42,228,C,76.6,73,13,8,1,0,0,OK,0,00e46fc9d15a8d885c,
1536264770294,2018-09-06 20:12:50,228,C,76.4,73,13,8,1,0,0,OK,0,00e46fc9d1d88d88da,
1536264777624,2018-09-06 20:12:57,14052,B,72.5,71,18,12,1,0,0,OK,0,b6e46f47d1b1120cf0,
1536264786540,2018-09-06 20:13:06,228,C,76.4,73,13,8,1,0,0,OK,0,00e46fc9d1d88d88da,
1536264793357,2018-09-06 20:13:13,14052,B,72.3,70,18,12,1,0,0,OK,0,b6e46fc6d1af120c6d,
1536264794416,2018-09-06 20:13:14,228,C,76.4,73,13,8,1,0,1,OK,0,00e46fc9d1d88d489a,
1536264801742,2018-09-06 20:13:21,14052,B,72.3,70,18,12,1,0,0,OK,0,b6e46fc6d1af120c6d,
1536264802237,2018-09-06 20:13:22,228,C,76.4,73,13,8,1,0,1,OK,0,00e46fc9d1d88d489a,
1536264809601,2018-09-06 20:13:29,14052,B,72.3,70,18,12,1,0,0,OK,0,b6e46fc6d1af120c6d,
1536264810106,2018-09-06 20:13:30,228,C,76.4,73,13,8,1,0,1,OK,0,00e46fc9d1d88d489a,
1536264817444,2018-09-06 20:13:37,14052,B,72.3,71,18,12,1,1,0,OK,0,b6e46f47d1af12ac8e,
1536264818509,2018-09-06 20:13:38,228,C,76.1,73,13,8,1,1,1,OK,0,00e46fc9d1558de8b7,
1536264825825,2018-09-06 20:13:45,14052,B,72.3,71,18,12,1,0,0,OK,0,b6e46f47d1af120cee,
1536264826354,2018-09-06 20:13:46,228,C,76.1,73,13,8,1,0,1,OK,0,00e46fc9d1558d4817,
1536264833721,2018-09-06 20:13:53,14052,B,72.3,71,18,12,1,0,0,OK,0,b6e46f47d1af120cee,
1536264841558,2018-09-06 20:14:01,14052,B,71.4,71,18,12,1,0,0,OK,0,b6e46f47d1a6120ce5,
1536264842165,2018-09-06 20:14:02,228,C,76.1,73,13,8,1,0,1,OK,0,00e46fc9d1558d4817,
1536264849446,2018-09-06 20:14:09,14052,B,71.4,71,18,12,1,1,0,OK,0,b6e46f47d1a612ac85,
1536264857291,2018-09-06 20:14:17,14052,B,71.4,71,18,12,1,0,0,OK,0,b6e46f47d1a6120ce5,
1536264858373,2018-09-06 20:14:18,228,C,76.1,73,13,8,1,0,1,OK,0,00e46fc9d1558d4817,
1536264865702,2018-09-06 20:14:25,14052,B,72.1,71,18,12,1,0,0,OK,0,b6e46f47d12d120c6c,
1536264866205,2018-09-06 20:14:26,228,C,76.1,73,13,8,1,1,1,OK,0,00e46fc9d1558de8b7,
1536264873562,2018-09-06 20:14:33,14052,B,72.1,71,18,12,1,1,0,OK,0,b6e46f47d12d12ac0c,
1536264874125,2018-09-06 20:14:34,228,C,76.1,73,13,8,1,1,1,OK,0,00e46fc9d1558de8b7,
1536264882485,2018-09-06 20:14:42,228,C,76.1,73,13,8,1,0,1,OK,0,00e46fc9d1558d4817,
1536264889846,2018-09-06 20:14:49,14052,B,72.1,72,18,12,1,0,0,OK,0,b6e46f48d12d120c6d,
1536264890317,2018-09-06 20:14:50,228,C,75.9,73,13,8,1,0,1,OK,0,00e46fc9d1538d4815,
1536264897682,2018-09-06 20:14:57,14052,B,72.1,72,18,12,1,0,0,OK,0,b6e46f48d12d120c6d,
1536264905520,2018-09-06 20:15:05,14052,B,72.1,72,18,12,1,0,0,OK,0,b6e46f48d12d120c6d,
1536264906148,2018-09-06 20:15:06,228,C,75.9,73,13,8,1,0,1,OK,0,00e46fc9d1538d4815,
1536264914467,2018-09-06 20:15:14,228,C,75.9,73,13,8,1,0,1,OK,0,00e46fc9d1538d4815,
1536264921277,2018-09-06 20:15:21,14052,B,71.9,71,18,12,1,0,0,OK,0,b6e46f47d12b120c6a,
1536264922339,2018-09-06 20:15:22,228,C,75.9,73,13,8,1,0,1,OK,0,00e46fc9d1538d4815,
1536264930284,2018-09-06 20:15:30,228,C,75.9,73,13,8,1,0,1,OK,0,00e46fc9d1538d4815,
1536264937526,2018-09-06 20:15:37,14052,B,71.9,72,18,12,1,0,0,OK,0,b6e46f48d12b120c6b,
1536264938034,2018-09-06 20:15:38,228,C,75.9,74,13,8,1,0,1,OK,0,00e46fcad1538d4816,
1536264945371,2018-09-06 20:15:45,14052,B,71.9,72,18,12,1,0,0,OK,0,b6e46f48d12b120c6b,
1536264946454,2018-09-06 20:15:46,228,C,75.9,74,13,8,1,0,1,OK,0,00e46fcad1538d4816,
1536264953263,2018-09-06 20:15:53,14052,B,71.9,72,18,12,1,0,0,OK,0,b6e46f48d12b120c6b,
1536264954313,2018-09-06 20:15:54,228,C,75.9,74,13,8,1,0,1,OK,0,00e46fcad1538d4816,
1536264961619,2018-09-06 20:16:01,14052,B,71.8,72,18,12,1,0,1,OK,0,b6e46f48d1aa12ccaa,
1536264962148,2018-09-06 20:16:02,228,C,75.9,74,13,8,1,1,1,OK,0,00e46fcad1538de8b6,
1536264969509,2018-09-06 20:16:09,14052,B,71.8,72,18,12,1,0,1,OK,0,b6e46f48d1aa12ccaa,
1536264977380,2018-09-06 20:16:17,14052,B,71.8,72,18,12,1,0,1,OK,0,b6e46f48d1aa12ccaa,
1536264978406,2018-09-06 20:16:18,228,C,75.9,74,13,8,1,0,1,OK,0,00e46fcad1538d4816,
1536264985214,2018-09-06 20:16:25,14052,B,71.8,72,18,12,1,0,1,OK,0,b6e46f48d1aa12ccaa,
1536264986295,2018-09-06 20:16:26,228,C,75.5,74,13,8,1,0,1,OK,0,00e46fcad1cf8d4892,
1536264993608,2018-09-06 20:16:33,14052,B,71.8,72,18,12,1,0,1,OK,0,b6e46f48d1aa12ccaa,
1536264994130,2018-09-06 20:16:34,228,C,75.5,74,13,8,1,0,1,OK,0,00e46fcad1cf8d4892,
1536265001577,2018-09-06 20:16:41,14052,B,71.8,72,18,12,1,0,1,OK,0,b6e46f48d1aa12ccaa,
1536265002545,2018-09-06 20:16:42,228,C,75.5,74,13,8,1,0,1,OK,0,00e46fcad1cf8d4892,
1536265010415,2018-09-06 20:16:50,228,C,75.5,74,13,8,1,0,1,OK,0,00e46fcad1cf8d4892,
1536265017199,2018-09-06 20:16:57,14052,B,71.6,72,18,12,1,0,1,OK,0,b6e46f48d12812cc28,
1536265018338,2018-09-06 20:16:58,228,C,75.5,74,13,8,1,1,1,OK,0,00e46fcad1cf8de832,
1536265025580,2018-09-06 20:17:05,14052,B,71.6,72,18,12,1,0,1,OK,0,b6e46f48d12812cc28,
1536265033449,2018-09-06 20:17:13,14052,B,71.6,72,18,12,1,0,1,OK,0,b6e46f48d12812cc28,
1536265034526,2018-09-06 20:17:14,228,C,75.5,75,13,8,1,0,1,OK,0,00e46f4bd1cf8d4813,
1536265041318,2018-09-06 20:17:21,14052,B,71.6,72,18,12,1,0,1,OK,0,b6e46f48d12812cc28,
1536265042383,2018-09-06 20:17:22,228,C,75.5,75,13,8,1,1,1,OK,0,00e46f4bd1cf8de8b3,
1536265049292,2018-09-06 20:17:29,14052,B,71.6,72,18,12,1,0,1,OK,0,b6e46f48d12812cc28,
1536265057599,2018-09-06 20:17:37,14052,B,71.4,72,18,12,1,0,1,OK,0,b6e46f48d1a612cca6,
1536265065432,2018-09-06 20:17:45,14052,B,71.4,72,18,12,1,0,1,OK,0,b6e46f48d1a612cca6,
1536265066511,2018-09-06 20:17:46,228,C,75.4,75,13,8,1,0,1,OK,0,00e46f4bd14e8d4892,
1536265073330,2018-09-06 20:17:53,14052,B,71.4,72,18,12,1,0,1,OK,0,b6e46f48d1a612cca6,
1536265074375,2018-09-06 20:17:54,228,C,75.4,75,13,8,1,0,1,OK,0,00e46f4bd14e8d4892,
1536265082211,2018-09-06 20:18:02,228,C,74.6,75,13,8,1,0,1,OK,0,00e46f4bd1c68d480a,
1536265089582,2018-09-06 20:18:09,14052,B,71.4,72,18,12,1,0,1,OK,0,b6e46f48d1a612cca6,
1536265090162,2018-09-06 20:18:10,228,C,74.6,75,13,8,1,0,1,OK,0,00e46f4bd1c68d480a,
1536265105281,2018-09-06 20:18:25,14052,B,71.4,72,18,12,1,1,1,OK,0,b6e46f48d1a6126c46,
1536265106361,2018-09-06 20:18:26,228,C,75.2,75,14,8,1,0,0,OK,0,00e46f4bd1cc8e8851,
1536265113697,2018-09-06 20:18:33,14052,B,71.4,72,18,12,1,0,1,OK,0,b6e46f48d1a612cca6,
1536265114196,2018-09-06 20:18:34,228,C,75.2,75,14,8,1,0,0,OK,0,00e46f4bd1cc8e8851,
1536265121567,2018-09-06 20:18:41,14052,B,71.4,72,18,12,1,0,1,OK,0,b6e46f48d1a612cca6,
1536265122059,2018-09-06 20:18:42,228,C,75.2,75,14,8,1,0,0,OK,0,00e46f4bd1cc8e8851,
1536265130471,2018-09-06 20:18:50,228,C,75.2,75,14,8,1,0,0,OK,0,00e46f4bd1cc8e8851,
1536265137290,2018-09-06 20:18:57,14052,B,71.2,72,18,12,1,0,1,OK,0,b6e46f48d12412cc24,
1536265138339,2018-09-06 20:18:58,228,C,75.2,75,14,8,1,0,0,OK,0,00e46f4bd1cc8e8851,
1536265145645,2018-09-06 20:19:05,14052,B,71.2,72,18,12,1,0,1,OK,0,b6e46f48d12412cc24,
1536265146247,2018-09-06 20:19:06,228,C,75.2,75,14,8,1,0,0,OK,0,00e46f4bd1cc8e8851,
1536265153547,2018-09-06 20:19:13,14052,B,70.1,75,18,12,1,0,1,OK,0,b6e46f4bd19912cc9c,
1536265154048,2018-09-06 20:19:14,228,C,75.2,76,14,8,1,0,0,OK,0,00e46fccd1cc8e88d2,
1536265161380,2018-09-06 20:19:21,14052,B,70.1,75,18,12,1,0,1,OK,0,b6e46f4bd19912cc9c,
1536265162429,2018-09-06 20:19:22,228,C,75.2,76,14,8,1,0,0,OK,0,00e46fccd1cc8e88d2,
1536265169241,2018-09-06 20:19:29,14052,B,70.1,75,18,12,1,0,1,OK,0,b6e46f4bd19912cc9c,
1536265170326,2018-09-06 20:19:30,228,C,75.2,76,14,8,1,0,0,OK,0,00e46fccd1cc8e88d2,
1536265177631,2018-09-06 20:19:37,14052,B,71,73,18,12,1,1,1,OK,0,b6e46fc9d122126c43,
1536265178160,2018-09-06 20:19:38,228,C,75,76,14,8,1,0,0,OK,0,00e46fccd1ca8e88d0,
1536265186575,2018-09-06 20:19:46,228,C,75,76,14,8,1,0,0,OK,0,00e46fccd1ca8e88d0,
1536265194411,2018-09-06 20:19:54,228,C,75,76,14,8,1,0,0,OK,0,00e46fccd1ca8e88d0,
1536265209647,2018-09-06 20:20:09,14052,B,71,73,18,12,1,0,1,OK,0,b6e46fc9d12212cca3,
1536265210142,2018-09-06 20:20:10,228,C,75,76,14,8,1,0,0,OK,0,00e46fccd1ca8e88d0,
1536265217502,2018-09-06 20:20:17,14052,B,71,73,18,12,1,0,1,OK,0,b6e46fc9d12212cca3,
1536265218524,2018-09-06 20:20:18,228,C,75,76,14,8,1,0,0,OK,0,00e46fccd1ca8e88d0,
1536265225381,2018-09-06 20:20:25,14052,B,70.7,73,18,12,1,0,1,OK,0,b6e46fc9d19f12cc20,
1536265226435,2018-09-06 20:20:26,228,C,74.6,77,14,8,1,0,0,OK,0,00e46f4dd1c68e884d,
1536265233249,2018-09-06 20:20:33,14052,B,70.7,73,18,12,1,0,1,OK,0,b6e46fc9d19f12cc20,
1536265241620,2018-09-06 20:20:41,14052,B,70.7,73,18,12,1,0,1,OK,0,b6e46fc9d19f12cc20,
1536265249514,2018-09-06 20:20:49,14052,B,70.7,73,18,12,1,0,1,OK,0,b6e46fc9d19f12cc20,
1536265250543,2018-09-06 20:20:50,228,C,74.6,77,14,8,1,0,0,OK,0,00e46f4dd1c68e884d,
1536265257358,2018-09-06 20:20:57,14052,B,70.7,73,18,12,1,0,1,OK,0,b6e46fc9d19f12cc20,
1536265258407,2018-09-06 20:20:58,228,C,74.6,77,14,8,1,0,0,OK,0,00e46f4dd1c68e884d,
1536265265216,2018-09-06 20:21:05,14052,B,70.7,73,18,12,1,0,1,OK,0,b6e46fc9d19f12cc20,
1536265266274,2018-09-06 20:21:06,228,C,74.6,77,14,8,1,0,0,OK,0,00e46f4dd1c68e884d,
1536265273608,2018-09-06 20:21:13,14052,B,70.7,73,18,12,1,0,1,OK,0,b6e46fc9d19f12cc20,
1536265274102,2018-09-06 20:21:14,228,C,74.5,77,14,8,1,0,0,OK,0,00e46f4dd1c58e884c,
1536265281441,2018-09-06 20:21:21,14052,B,70.7,73,18,12,1,0,1,OK,0,b6e46fc9d19f12cc20,
1536265282498,2018-09-06 20:21:22,228,C,74.5,77,14,8,1,1,0,OK,0,00e46f4dd1c58e28ec,
1536265289339,2018-09-06 20:21:29,14052,B,70.7,73,18,12,1,0,1,OK,0,b6e46fc9d19f12cc20,
1536265290389,2018-09-06 20:21:30,228,C,74.5,77,14,8,1,0,0,OK,0,00e46f4dd1c58e884c,
1536265297720,2018-09-06 20:21:37,14052,B,70.5,74,18,12,1,0,1,OK,0,b6e46fcad11d12cc9f,
1536265298218,2018-09-06 20:21:38,228,C,74.5,77,14,8,1,0,0,OK,0,00e46f4dd1c58e884c,
1536265305583,2018-09-06 20:21:45,14052,B,70.5,74,18,12,1,1,1,OK,0,b6e46fcad11d126c3f,
1536265306090,2018-09-06 20:21:46,228,C,74.5,77,14,8,1,0,0,OK,0,00e46f4dd1c58e884c,
1536265313466,2018-09-06 20:21:53,14052,B,70.5,74,18,12,1,0,1,OK,0,b6e46fcad11d12cc9f,
1536265321319,2018-09-06 20:22:01,14052,B,71.8,74,18,12,1,0,1,OK,0,b6e46fcad1aa12cc2c,
1536265322368,2018-09-06 20:22:02,228,C,74.3,78,14,8,1,0,0,OK,0,00e46f4ed1c38e884b,
1536265329674,2018-09-06 20:22:09,14052,B,71.8,74,18,12,1,0,1,OK,0,b6e46fcad1aa12cc2c,
1536265330234,2018-09-06 20:22:10,228,C,74.3,78,14,8,1,0,0,OK,0,00e46f4ed1c38e884b,
1536265337539,2018-09-06 20:22:17,14052,B,71.8,74,18,12,1,0,1,OK,0,b6e46fcad1aa12cc2c,
1536265338066,2018-09-06 20:22:18,228,C,74.3,78,14,8,1,0,0,OK,0,00e46f4ed1c38e884b,
1536265345405,2018-09-06 20:22:25,14052,B,70.5,74,18,12,1,0,1,OK,0,b6e46fcad11d12cc9f,
1536265353396,2018-09-06 20:22:33,14052,B,70.5,74,18,12,1,0,1,OK,0,b6e46fcad11d12cc9f,
1536265354320,2018-09-06 20:22:34,228,C,74.3,78,14,8,1,0,0,OK,0,00e46f4ed1c38e884b,
1536265362247,2018-09-06 20:22:42,228,C,74.3,78,14,8,1,0,0,OK,0,00e46f4ed1c38e884b,
1536265369556,2018-09-06 20:22:49,14052,B,70.5,74,18,12,1,0,1,OK,0,b6e46fcad11d12cc9f,
1536265370099,2018-09-06 20:22:50,228,C,74.3,78,14,8,1,0,0,OK,0,00e46f4ed1c38e884b,
1536265385289,2018-09-06 20:23:05,14052,B,70.5,74,18,12,1,0,1,OK,0,b6e46fcad11d12cc9f,
1536265394718,2018-09-06 20:23:14,228,C,74.1,79,14,8,1,1,0,OK,0,00e46fcfd1418e28ea,
1536265402070,2018-09-06 20:23:22,228,C,74.1,79,14,8,1,0,0,OK,0,00e46fcfd1418e884a,
1536265410449,2018-09-06 20:23:30,228,C,74.1,79,14,8,1,0,0,OK,0,00e46fcfd1418e884a,
1536265418315,2018-09-06 20:23:38,228,C,74.1,79,14,8,1,1,0,OK,0,00e46fcfd1418e28ea,
1536265426151,2018-09-06 20:23:46,228,C,74.1,79,14,8,1,1,0,OK,0,00e46fcfd1418e28ea,
1536265434564,2018-09-06 20:23:54,228,C,74.1,79,14,8,1,0,0,OK,0,00e46fcfd1418e884a,
1536265441401,2018-09-06 20:24:01,14052,B,70.1,76,18,12,1,0,1,OK,0,b6e46fccd19912cc1d,
1536265442425,2018-09-06 20:24:02,228,C,73.7,79,14,8,1,1,0,OK,0,00e46fcfd1bd8e2866,
1536265449256,2018-09-06 20:24:09,14052,B,70.1,76,18,12,1,0,1,OK,0,b6e46fccd19912cc1d,
1536265450266,2018-09-06 20:24:10,228,C,73.7,79,14,8,1,0,0,OK,0,00e46fcfd1bd8e88c6,
1536265457616,2018-09-06 20:24:17,14052,B,70.1,76,18,12,1,0,1,OK,0,b6e46fccd19912cc1d,
1536265458160,2018-09-06 20:24:18,228,C,73.7,79,14,8,1,0,0,OK,0,00e46fcfd1bd8e88c6,
1536265465499,2018-09-06 20:24:25,14052,B,70.1,77,18,12,1,0,1,OK,0,b6e46f4dd19912cc9e,
1536265466546,2018-09-06 20:24:26,228,C,73.7,79,14,8,1,0,0,OK,0,00e46fcfd1bd8e88c6,
1536265474430,2018-09-06 20:24:34,228,C,73.7,79,14,8,1,0,0,OK,0,00e46fcfd1bd8e88c6,
1536265482275,2018-09-06 20:24:42,228,C,73.7,79,14,8,1,1,0,OK,0,00e46fcfd1bd8e2866,
1536265490112,2018-09-06 20:24:50,228,C,73.7,79,14,8,1,0,0,OK,0,00e46fcfd1bd8e88c6,
1536265497450,2018-09-06 20:24:57,14052,B,70.1,78,18,12,1,0,1,OK,0,b6e46f4ed19912cc9f,
1536265498529,2018-09-06 20:24:58,228,C,73.7,79,14,8,1,0,0,OK,0,00e46fcfd1bd8e88c6,
1536265505350,2018-09-06 20:25:05,14052,B,70.1,78,18,12,1,0,1,OK,0,b6e46f4ed19912cc9f,
1536265506400,2018-09-06 20:25:06,228,C,73.7,79,14,8,1,0,0,OK,0,00e46fcfd1bd8e88c6,
1536265514231,2018-09-06 20:25:14,228,C,73.6,80,14,8,1,0,0,OK,0,00e46f50d13c8e88c6,
1536265522097,2018-09-06 20:25:22,228,C,73.6,80,14,8,1,0,0,OK,0,00e46f50d13c8e88c6,
1536265529464,2018-09-06 20:25:29,14052,B,70.1,77,18,12,1,1,1,OK,0,b6e46f4dd199126c3e,
1536265537355,2018-09-06 20:25:37,14052,B,70.1,77,18,12,1,0,1,OK,0,b6e46f4dd19912cc9e,
1536265538378,2018-09-06 20:25:38,228,C,73.6,79,14,8,1,1,0,OK,0,00e46fcfd13c8e28e5,
1536265545706,2018-09-06 20:25:45,14052,B,70.1,77,18,12,1,0,1,OK,0,b6e46f4dd19912cc9e,
1536265546210,2018-09-06 20:25:46,228,C,73.6,79,14,8,1,1,0,OK,0,00e46fcfd13c8e28e5,
1536265553578,2018-09-06 20:25:53,14052,B,70.1,77,18,12,1,0,1,OK,0,b6e46f4dd19912cc9e,
1536265561440,2018-09-06 20:26:01,14052,B,69.8,76,18,12,1,0,1,OK,0,b6e46fccd19612cc1a,
1536265569324,2018-09-06 20:26:09,14052,B,69.8,76,18,12,1,1,1,OK,0,b6e46fccd196126cba,
1536265570382,2018-09-06 20:26:10,228,C,73.4,79,14,8,1,0,0,OK,0,00e46fcfd13a8e8843,
1536265577709,2018-09-06 20:26:17,14052,B,69.8,76,18,12,1,0,1,OK,0,b6e46fccd19612cc1a,
1536265585577,2018-09-06 20:26:25,14052,B,69.8,77,18,12,1,0,1,OK,0,b6e46f4dd19612cc9b,
1536265593398,2018-09-06 20:26:33,14052,B,69.8,77,18,12,1,0,1,OK,0,b6e46f4dd19612cc9b,
1536265602340,2018-09-06 20:26:42,228,C,73.4,79,14,8,1,1,0,OK,0,00e46fcfd13a8e28e3,
1536265610208,2018-09-06 20:26:50,228,C,73,79,14,8,1,0,0,OK,0,00e46fcfd1368e883f,
1536265617543,2018-09-06 20:26:57,14052,B,69.6,78,18,12,1,0,1,OK,0,b6e46f4ed11412cc1a,
1536265633271,2018-09-06 20:27:13,14052,B,69.6,77,18,12,1,0,1,OK,0,b6e46f4dd11412cc19,
1536265634328,2018-09-06 20:27:14,228,C,73,79,14,8,1,0,0,OK,0,00e46fcfd1368e883f,
1536265641658,2018-09-06 20:27:21,14052,B,69.6,77,18,12,1,0,1,OK,0,b6e46f4dd11412cc19,
1536265642158,2018-09-06 20:27:22,228,C,73,79,14,8,1,0,0,OK,0,00e46fcfd1368e883f,
1536265649495,2018-09-06 20:27:29,14052,B,69.6,77,18,12,1,0,1,OK,0,b6e46f4dd11412cc19,
1536265650573,2018-09-06 20:27:30,228,C,73,79,14,8,1,1,0,OK,0,00e46fcfd1368e28df,
1536265657389,2018-09-06 20:27:37,14052,B,69.6,77,18,12,1,0,1,OK,0,b6e46f4dd11412cc19,
1536265658437,2018-09-06 20:27:38,228,C,72.8,79,14,8,1,0,0,OK,0,00e46fcfd1b48e88bd,
1536265666276,2018-09-06 20:27:46,228,C,72.8,79,14,8,1,0,0,OK,0,00e46fcfd1b48e88bd,
1536265673655,2018-09-06 20:27:53,14052,B,69.6,77,18,12,1,1,1,OK,0,b6e46f4dd114126cb9,
1536265681476,2018-09-06 20:28:01,14052,B,68.3,77,18,12,1,0,1,OK,0,b6e46f4dd18712cc8c,
1536265689380,2018-09-06 20:28:09,14052,B,68.3,77,18,12,1,1,1,OK,0,b6e46f4dd187126c2c,
1536265690429,2018-09-06 20:28:10,228,C,72.8,79,14,8,1,1,0,OK,0,00e46fcfd1b48e285d,
1536265697287,2018-09-06 20:28:17,14052,B,68.3,77,18,12,1,0,1,OK,0,b6e46f4dd18712cc8c,
1536265698295,2018-09-06 20:28:18,228,C,72.8,79,14,8,1,0,0,OK,0,00e46fcfd1b48e88bd,
1536265721357,2018-09-06 20:28:41,14052,B,69.6,79,18,12,1,0,1,OK,0,b6e46fcfd11412cc9b,
1536265729191,2018-09-06 20:28:49,14052,B,69.2,79,18,12,1,0,1,OK,0,b6e46fcfd19012cc17,
1536265730240,2018-09-06 20:28:50,228,C,72.5,79,14,8,1,0,0,OK,0,00e46fcfd1b18e88ba,
1536265737581,2018-09-06 20:28:57,14052,B,69.2,79,18,12,1,0,1,OK,0,b6e46fcfd19012cc17,
1536265738643,2018-09-06 20:28:58,228,C,72.5,79,14,8,1,1,0,OK,0,00e46fcfd1b18e285a,
1536265746492,2018-09-06 20:29:06,228,C,72.5,79,14,8,1,0,0,OK,0,00e46fcfd1b18e88ba,
1536265753358,2018-09-06 20:29:13,14052,B,69.2,82,18,12,1,0,1,OK,0,b6e46fd2d19012cc1a,
1536265754386,2018-09-06 20:29:14,228,C,72.5,80,14,8,1,0,0,OK,0,00e46f50d1b18e883b,
1536265761693,2018-09-06 20:29:21,14052,B,69.2,82,18,12,1,0,1,OK,0,b6e46fd2d19012cc1a,
1536265769600,2018-09-06 20:29:29,14052,B,69.2,82,18,12,1,0,1,OK,0,b6e46fd2d19012cc1a,
1536265770096,2018-09-06 20:29:30,228,C,72.5,80,14,8,1,1,0,OK,0,00e46f50d1b18e28db,
1536265777461,2018-09-06 20:29:37,14052,B,69.1,82,18,12,1,0,1,OK,0,b6e46fd2d10f12cc99,
1536265778477,2018-09-06 20:29:38,228,C,72.3,80,14,8,1,1,0,OK,0,00e46f50d1af8e28d9,
1536265785329,2018-09-06 20:29:45,14052,B,69.1,82,18,12,1,0,1,OK,0,b6e46fd2d10f12cc99,
1536265786338,2018-09-06 20:29:46,228,C,72.3,80,14,8,1,1,0,OK,0,00e46f50d1af8e28d9,
1536265793700,2018-09-06 20:29:53,14052,B,69.1,82,18,12,1,0,1,OK,0,b6e46fd2d10f12cc99,
1536265794757,2018-09-06 20:29:54,228,C,72.3,80,14,8,1,0,0,OK,0,00e46f50d1af8e8839,
1536265801568,2018-09-06 20:30:01,14052,B,70.3,81,18,12,1,0,1,OK,0,b6e46fd1d11b12cca4,
1536265802613,2018-09-06 20:30:02,228,C,72.3,81,14,8,1,0,0,OK,0,00e46fd1d1af8e88ba,
1536265810459,2018-09-06 20:30:10,228,C,72.3,81,14,8,1,0,0,OK,0,00e46fd1d1af8e88ba,
1536265817402,2018-09-06 20:30:17,14052,B,70.3,81,18,12,1,0,1,OK,0,b6e46fd1d11b12cca4,
